time_start,model,launch_place,regiune_standard,target_main,target,ora_lansarii,este_sezon_rece,este_noapte,distanta_front_km,scor_infrastructura,vreme_severa,atac
2025-09-09 05:29:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Zhytomyr oblast,Kharkiv oblast and Poltava oblast,Ukraine,5,1,1,408.26,6.6,0,0
2025-03-05 09:41:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Volyn oblast,Kremenchuk,Ukraine,9,0,0,5.0,2.9,1,1
2025-10-04 22:33:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Chernihiv oblast,Kremenchuk,Odesa oblast,22,0,1,5.0,5.9,0,1
2025-01-29 00:57:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Poltava oblast,Kremenchuk,Ukraine,0,1,1,53.85,5.7,1,1
2025-04-05 03:52:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Zakarpattia oblast,Lviv oblast,Ukraine,3,0,1,5.0,8.8,1,0
2025-06-16 04:29:00,Iskander-M/KN-23,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Donetsk oblast,Kyiv,Ukraine,4,0,1,396.36,7.7,0,1
2025-03-23 23:36:00,Shahed-136/131,Kursk oblast and Millerovo and Shatalovo,Kyiv (Oblast),Dnipropetrovsk oblast,Ukraine,23,0,1,5.0,10.0,1,1
2025-04-25 18:04:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Shatalovo,Cherkasy oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,18,1,0,297.19,5.5,1,1
2025-11-18 13:53:00,Shahed-136/131,Millerovo,Vinnytsia oblast,front line,Ukraine,13,0,0,424.48,3.3,1,1
2025-04-08 22:01:00,Shahed-136/131,"Kursk oblast and Oryol oblast and and Shatalovo and Hvardiiske, Crimea",Kyiv (Oraș),Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,22,1,1,176.42,1.8,0,1
2025-03-29 05:56:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Kirovohrad oblast,front line,Ukraine,5,0,1,152.93,4.8,0,1
2025-05-22 19:40:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Volyn oblast,Lviv oblast,Ukraine,19,0,0,349.23,9.0,0,0
2025-09-02 11:03:00,Shahed-136/131,Primorsko-Akhtarsk,Odesa oblast,Dnipropetrovsk oblast,Odesa oblast,11,1,0,650.16,6.6,1,0
2025-03-19 11:04:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo and Shatalovo",Zaporizhzhia oblast,Kremenchuk,Ukraine,11,1,0,5.0,7.2,0,0
2025-04-18 05:14:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ternopil oblast,Kyiv oblast,Odesa oblast,5,0,1,168.43,3.6,0,0
2025-12-31 23:59:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Odesa oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,23,0,1,477.53,1.0,1,0
2025-05-23 01:35:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ternopil oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,1,0,1,5.0,10.0,1,0
2025-06-29 10:57:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast,Cherkasy oblast,Lutsk oblast,Odesa oblast,10,0,0,5.0,6.8,0,1
2025-02-01 12:41:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Kherson oblast,Kremenchuk,Odesa oblast,12,0,0,281.9,10.0,1,0
2025-10-02 22:49:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Kyiv (Oblast),front line,Ukraine,22,0,1,464.38,8.3,0,1
2025-02-09 01:08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Shatalovo",Lviv oblast,Dnipropetrovsk oblast,Odesa oblast,1,1,1,62.02,5.6,1,0
2025-05-16 14:52:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Kyiv (Oblast),Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,14,1,0,173.02,4.6,0,0
2025-09-27 09:38:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Rivne oblast,Kremenchuk,Odesa oblast,9,1,0,5.0,7.9,1,1
2025-08-13 18:07:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo and Shatalovo",Lviv oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,18,1,0,197.55,3.2,0,0
2025-02-27 01:24:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Zaporizhzhia oblast,Dnipropetrovsk oblast,Odesa oblast,1,1,1,229.75,6.4,0,0
2025-07-31 09:32:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Kyiv (Oraș),Dnipropetrovsk oblast,Odesa oblast,9,1,0,238.9,7.7,1,0
2025-05-31 13:38:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Kyiv (Oblast),Starokostiantyniv,Odesa oblast,13,0,0,342.47,1.9,1,1
2025-02-18 19:03:00,Shahed-136/131,Kursk oblast and Oryol oblast and Millerovo,Kharkiv oblast,Poltava oblast,Ukraine,19,0,0,5.0,5.7,0,0
2025-05-15 14:26:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast,Ternopil oblast,front line,Ukraine,14,1,0,566.46,6.2,0,1
2025-10-10 03:45:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Donetsk oblast,Donetsk oblast,Ukraine,3,1,1,159.41,7.0,1,0
2025-05-19 02:08:00,Iskander-M/KN-23,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Zaporizhzhia oblast,Donetsk oblast,Ukraine,2,1,1,145.29,10.0,0,1
2025-01-28 07:11:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Poltava oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,7,1,0,492.5,5.5,1,1
2026-02-17 03:19:00,Shahed-136/131,Bryansk oblast and Millerovo and Shatalovo,Zakarpattia oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,3,0,1,129.56,8.5,0,1
2025-03-25 14:58:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Odesa oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,14,0,0,304.69,3.8,0,0
2025-10-05 12:47:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Poltava oblast,Kyiv oblast,Odesa oblast,12,1,0,5.0,4.5,0,0
2025-02-19 07:39:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Bryansk oblast and Millerovo",Cherkasy oblast,Starokostiantyniv,Ukraine,7,0,0,5.0,6.2,1,0
2025-08-28 04:52:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo",Donetsk oblast,Kyiv,Odesa oblast,4,1,1,5.0,7.4,0,1
2025-02-14 20:38:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Ivano-Frankivsk oblast,Lutsk oblast,Odesa oblast,20,1,0,273.68,6.2,0,0
2025-02-28 08:29:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Sumy oblast,Kharkiv oblast and Poltava oblast,Ukraine,8,1,0,289.72,9.1,1,0
2025-06-06 07:32:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Volyn oblast,Poltava oblast,Ukraine,7,1,0,236.75,4.5,0,0
2025-03-03 19:19:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Khmelnytskyi oblast,Kyiv oblast,Ukraine,19,0,0,471.13,4.5,1,0
2025-08-27 06:51:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo,Ternopil oblast,Donetsk oblast,Ukraine,6,1,0,5.0,7.1,1,1
2025-02-22 03:13:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Hvardiiske, Crimea",Chernihiv oblast,Donetsk oblast,Odesa oblast,3,1,1,195.28,5.9,1,0
2025-04-29 21:23:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Donetsk oblast,Lviv oblast,Odesa oblast,21,0,1,5.0,5.8,0,1
2025-09-02 09:51:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ternopil oblast,Lutsk oblast,Ukraine,9,1,0,193.61,6.7,0,1
2025-05-17 20:25:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Dnipropetrovsk oblast,Starokostiantyniv,Ukraine,20,0,0,109.57,6.3,1,0
2025-03-26 03:23:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Mykolaiv oblast,Starokostiantyniv,Ukraine,3,1,1,252.62,6.8,0,0
2025-04-11 02:37:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Zhytomyr oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,2,0,1,5.0,2.6,0,1
2025-06-13 10:41:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ivano-Frankivsk oblast,front line,Ukraine,10,0,0,5.0,7.2,1,0
2025-03-27 17:21:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Kyiv (Oraș),Dnipropetrovsk oblast,Ukraine,17,0,0,277.62,2.8,1,1
2025-02-07 06:06:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Hvardiiske, Crimea",Zaporizhzhia oblast,Kharkiv oblast and Poltava oblast,Ukraine,6,1,0,83.4,10.0,0,1
2025-07-20 08:41:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Bryansk oblast and Millerovo",Khmelnytskyi oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,8,1,0,169.87,2.8,1,0
2025-03-08 19:11:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Millerovo",Volyn oblast,Lviv oblast,Ukraine,19,0,0,314.08,7.1,1,0
2025-06-04 21:46:00,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo,Zhytomyr oblast,Lutsk oblast,Ukraine,21,0,1,12.06,5.0,0,0
2025-03-12 17:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Kyiv (Oraș),Kyiv,Odesa oblast,17,0,0,5.0,1.0,0,0
2025-04-18 15:14:00,Shahed-136/131,Bryansk oblast and Oryol oblast and Shatalovo,Kyiv (Oraș),Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,15,0,0,397.87,9.7,0,1
2025-02-04 18:03:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Zaporizhzhia oblast, Prymorsk",Kharkiv oblast,Donetsk oblast,Odesa oblast,18,0,0,331.12,9.5,1,0
2025-02-06 22:28:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Rivne oblast,Donetsk oblast,Ukraine,22,1,1,5.0,4.5,0,0
2025-03-12 08:39:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Volyn oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,8,1,0,391.21,1.0,1,0
2025-04-06 10:43:00,Iskander-M/KN-23,"Chauda, Crimea and Kursk oblast and Millerovo",Lviv oblast,Dnipropetrovsk oblast,Ukraine,10,1,0,468.96,7.8,0,1
2025-10-20 21:54:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo,Kharkiv oblast,Lutsk oblast,Ukraine,21,0,1,125.25,1.9,0,0
2025-12-06 16:44:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Mykolaiv oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,16,0,0,84.44,7.7,0,1
2025-03-15 08:35:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo and Shatalovo",Sumy oblast,Lviv oblast,Odesa oblast,8,1,0,5.0,9.1,1,1
2025-08-09 13:17:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Chernivtsi oblast,Lutsk oblast,Odesa oblast,13,0,0,366.55,1.0,0,1
2025-03-03 21:17:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Bryansk oblast and Shatalovo,Mykolaiv oblast,Starokostiantyniv,Ukraine,21,1,1,242.77,7.1,1,0
2025-04-09 20:29:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo,Volyn oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,20,0,0,303.92,4.6,1,0
2025-04-30 03:24:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Lviv oblast,Lutsk oblast,Odesa oblast,3,0,1,518.82,6.3,0,1
2025-08-08 13:45:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Chernivtsi oblast,Starokostiantyniv,Ukraine,13,0,0,405.15,2.6,1,1
2025-03-26 13:45:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Vinnytsia oblast,front line,Odesa oblast,13,1,0,261.34,6.8,1,1
2025-07-12 16:58:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Shatalovo and Hvardiiske, Crimea",Cherkasy oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,16,0,0,407.3,4.2,1,0
2026-01-01 13:39:00,Shahed-136/131,Bryansk oblast and Oryol oblast and Shatalovo,Zaporizhzhia oblast,Donetsk oblast,Odesa oblast,13,0,0,436.23,6.9,1,1
2025-08-14 06:01:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Kherson oblast,Poltava oblast,Odesa oblast,6,1,0,189.24,8.6,0,1
2025-04-15 03:32:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Zakarpattia oblast,Dnipropetrovsk oblast,Odesa oblast,3,1,1,392.09,7.7,0,1
2026-01-20 07:21:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Zaporizhzhia oblast,Lviv oblast,Odesa oblast,7,0,0,5.0,8.8,0,1
2025-04-28 03:55:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Chernihiv oblast,Kyiv,Odesa oblast,3,0,1,5.88,7.2,0,0
2025-04-30 16:20:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Vinnytsia oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,16,0,0,127.26,7.2,1,0
2025-01-27 03:04:00,Shahed-136/131,Millerovo,Kharkiv oblast,Kyiv oblast,Odesa oblast,3,0,1,5.0,8.3,0,0
2025-11-21 04:02:00,Shahed-136/131,Millerovo,Chernihiv oblast,Kyiv,Ukraine,4,1,1,291.06,2.6,0,1
2025-04-26 13:31:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Chernivtsi oblast,Starokostiantyniv,Ukraine,13,1,0,42.48,10.0,1,1
2025-05-13 19:27:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Mykolaiv oblast,Donetsk oblast,Ukraine,19,1,0,290.04,7.0,1,1
2025-05-30 12:08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Kyiv (Oblast),Poltava oblast,Odesa oblast,12,1,0,122.91,6.2,1,1
2025-05-28 21:03:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo and Shatalovo",Kherson oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,21,1,1,44.65,4.3,1,0
2025-02-27 23:12:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Dnipropetrovsk oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,23,0,1,526.1,1.2,0,1
2025-08-17 01:31:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Zhytomyr oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,1,0,1,49.87,7.0,0,0
2025-08-18 09:50:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Khmelnytskyi oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,9,0,0,313.24,7.8,0,1
2025-07-18 21:08:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Donetsk oblast,Lutsk oblast,Ukraine,21,1,1,737.77,5.0,1,1
2025-10-03 21:47:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Shatalovo and Hvardiiske, Crimea",Sumy oblast,Lutsk oblast,Ukraine,21,0,1,88.0,5.9,1,1
2025-03-16 05:53:00,Shahed-136/131,Millerovo,Zhytomyr oblast,Kharkiv oblast and Poltava oblast,Ukraine,5,1,1,394.44,8.7,1,0
2025-05-31 21:54:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo and Shatalovo",Kherson oblast,Dnipropetrovsk oblast,Ukraine,21,0,1,298.57,5.0,0,1
2025-03-24 04:53:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Zhytomyr oblast,Lutsk oblast,Odesa oblast,4,0,1,362.05,2.8,1,1
2026-01-12 03:54:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast,Kharkiv oblast,Kyiv oblast,Odesa oblast,3,1,1,5.0,4.1,0,1
2025-06-14 01:18:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Odesa oblast,Kyiv,Odesa oblast,1,0,1,104.35,4.4,0,1
2025-05-03 17:31:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Lviv oblast,Lviv oblast,Odesa oblast,17,0,0,208.87,6.2,1,1
2025-02-20 05:44:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Kyiv (Oraș),Kharkiv oblast and Poltava oblast,Odesa oblast,5,0,1,319.56,8.3,1,0
2025-09-19 03:37:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Volyn oblast,Kyiv oblast,Ukraine,3,0,1,406.57,6.3,1,1
2025-05-12 19:24:00,Shahed-136/131,Millerovo,Cherkasy oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,19,1,0,31.25,6.8,1,1
2025-08-28 02:53:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Donetsk oblast,Ivano-Frankivsk oblast,Dnipropetrovsk oblast,Odesa oblast,2,0,1,18.11,1.5,0,0
2025-05-23 01:53:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Shatalovo,Kyiv (Oblast),Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,1,1,1,383.62,2.6,1,0
2025-02-16 21:45:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Kherson oblast,Kyiv,Odesa oblast,21,1,1,124.89,8.0,0,0
2025-07-18 08:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo and Shatalovo",Odesa oblast,Donetsk oblast,Odesa oblast,8,0,0,267.6,6.5,0,1
2025-06-02 10:09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Kyiv (Oraș),front line,Ukraine,10,1,0,255.9,9.4,1,0
2025-04-25 21:17:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Kyiv (Oblast),Lutsk oblast,Ukraine,21,1,1,55.42,5.1,0,1
2026-01-14 05:39:00,Iskander-M/KN-23,Bryansk oblast and Oryol oblast and Shatalovo,Poltava oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,5,1,1,132.22,8.3,0,1
2025-03-04 18:42:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea and Donetsk oblast",Chernivtsi oblast,Poltava oblast,Ukraine,18,1,0,351.22,8.8,0,1
2025-12-31 23:59:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Hvardiiske, Crimea",Cherkasy oblast,Donetsk oblast,Odesa oblast,23,1,1,5.0,4.2,0,0
2025-05-11 05:05:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Kirovohrad oblast,Kremenchuk,Odesa oblast,5,0,1,25.31,8.0,1,1
2025-04-16 05:57:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Cherkasy oblast,Poltava oblast,Ukraine,5,0,1,128.88,4.0,1,0
2025-04-24 08:47:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Zakarpattia oblast,front line,Ukraine,8,1,0,5.0,4.3,1,0
2025-04-08 23:46:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Zaporizhzhia oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,23,1,1,410.29,5.8,0,0
2025-04-09 04:37:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Khmelnytskyi oblast,front line,Odesa oblast,4,0,1,5.0,4.5,0,1
2025-01-26 05:26:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Ternopil oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,5,0,1,265.08,7.9,0,0
2025-04-06 13:06:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Poltava oblast,Lviv oblast,Odesa oblast,13,0,0,5.0,1.0,0,0
2025-04-22 18:44:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Rivne oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,18,1,0,118.91,6.3,1,1
2025-03-18 11:33:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Hvardiiske, Crimea",Kherson oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,11,0,0,392.09,7.2,0,0
2025-03-10 05:57:00,Iskander-M/KN-23,Crimea and Bryansk oblast and Taganrog and Yeysk,Poltava oblast,Donetsk oblast,Ukraine,5,0,1,216.73,8.3,0,0
2025-02-23 01:16:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Hvardiiske, Crimea",Donetsk oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,1,1,1,84.61,4.6,0,1
2025-07-10 23:50:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ternopil oblast,Kyiv oblast,Ukraine,23,0,1,475.93,6.0,0,0
